case_folding,cleaned,normalization,tokenize,remove_stopwords,lemmatization,text_string_lemma
"pengiriman aga lama emg, pesen tgl 1 baru sampe hari ini, udh pake 3 produk dr avoskin sejauh ini belom ada masalah dikulit aku, penasaran sm yg ini krn reviewnya ky bagus2 dan sll soldout juga, akhirnya beli dan prmo juga, dpt harga 76rb hehe thanku tokped",pengiriman aga lama emg pesen tgl baru sampe hari ini udh pake produk dr avoskin sejauh ini belom ada masalah dikulit aku penasaran sm yg ini krn reviewnya ky bagus dan sll soldout juga akhirnya beli dan prmo juga dpt harga rb thanku tokped,pengiriman aga lama memang pesan tanggal baru sampai hari ini sudah pakai produk dari avoskin sejauh ini belum ada masalah dikulit aku penasaran sama yang ini karena reviewnya kaya bagus dan selalu soldout juga akhirnya beli dan prmo juga dapat harga ribu thanku tokped,"['pengiriman', 'aga', 'lama', 'memang', 'pesan', 'tanggal', 'baru', 'sampai', 'hari', 'ini', 'sudah', 'pakai', 'produk', 'dari', 'avoskin', 'sejauh', 'ini', 'belum', 'ada', 'masalah', 'dikulit', 'aku', 'penasaran', 'sama', 'yang', 'ini', 'karena', 'reviewnya', 'kaya', 'bagus', 'dan', 'selalu', 'soldout', 'juga', 'akhirnya', 'beli', 'dan', 'prmo', 'juga', 'dapat', 'harga', 'ribu', 'thanku', 'tokped']","['pengiriman', 'pesan', 'pakai', 'produk', 'avoskin', 'dikulit', 'penasaran', 'reviewnya', 'kaya', 'bagus', 'soldout', 'beli', 'prmo', 'harga', 'thanku', 'tokped']","['kirim', 'pesan', 'pakai', 'produk', 'avoskin', 'kulit', 'penasaran', 'reviewnya', 'kaya', 'bagus', 'soldout', 'beli', 'prmo', 'harga', 'thanku', 'tokped']",kirim pesan pakai produk avoskin kulit penasaran reviewnya kaya bagus soldout beli prmo harga thanku tokped
baru sampe di taro meja malah kesenggol pembantu alhasil pecah 😂😭,baru sampe di taro meja malah kesenggol pembantu alhasil pecah,baru sampai di taro meja malah kesenggol pembantu alhasil pecah,"['baru', 'sampai', 'di', 'taro', 'meja', 'malah', 'kesenggol', 'pembantu', 'alhasil', 'pecah']","['taro', 'meja', 'kesenggol', 'pembantu', 'alhasil', 'pecah']","['taro', 'meja', 'senggol', 'bantu', 'alhasil', 'pecah']",taro meja senggol bantu alhasil pecah
"udah botol ke 4 dan emang bagusss, tapi waktu paket ini ngirimnya lumayan lama yaaa. terimakasih bonus cerminnya",udah botol ke dan emang bagusss tapi waktu paket ini ngirimnya lumayan lama yaaa terimakasih bonus cerminnya,sudah botol ke dan memang bagus tapi waktu paket ini ngirimnya lumayan lama ya terima kasih bonus cerminnya,"['sudah', 'botol', 'ke', 'dan', 'memang', 'bagus', 'tapi', 'waktu', 'paket', 'ini', 'ngirimnya', 'lumayan', 'lama', 'ya', 'terima', 'kasih', 'bonus', 'cerminnya']","['botol', 'bagus', 'paket', 'ngirimnya', 'lumayan', 'terima', 'kasih', 'bonus', 'cerminnya']","['botol', 'bagus', 'paket', 'ngirimnya', 'lumayan', 'terima', 'kasih', 'bonus', 'cermin']",botol bagus paket ngirimnya lumayan terima kasih bonus cermin
"serum kecintaan akuu si kecil cabe rawit yg biki  kulit aku mulussss aaa luvvv bgt walaupun harganya bikin dompet kering yahhh, sering2 promo yhh minvoo hihii, btw avoskin packagingnya juarakkk walaupun cm 1 tetep dikirim pake kardus dengan kertas cakep yg bergulung2, i really love avoskinnnn mwahh",serum kecintaan akuu si kecil cabe rawit yg biki kulit aku mulussss aaa luvvv bgt walaupun harganya bikin dompet kering yahhh sering promo yhh minvoo hihii btw avoskin packagingnya juarakkk walaupun cm tetep dikirim pake kardus dengan kertas cakep yg bergulung really love avoskinnnn mwahh,serum kecintaan aku sih kecil cabe rawit yang biki kulit aku mulus aaa love banget walaupun harganya bikin dompet kering ya sering promo yhh minvoo hihii btw avoskin packagingnya juara walaupun cuma tetap dikirim pakai kardus dengan kertas cakep yang bergulung really love avoskin mwahh,"['serum', 'kecintaan', 'aku', 'sih', 'kecil', 'cabe', 'rawit', 'yang', 'biki', 'kulit', 'aku', 'mulus', 'aaa', 'love', 'banget', 'walaupun', 'harganya', 'bikin', 'dompet', 'kering', 'ya', 'sering', 'promo', 'yhh', 'minvoo', 'hihii', 'btw', 'avoskin', 'packagingnya', 'juara', 'walaupun', 'cuma', 'tetap', 'dikirim', 'pakai', 'kardus', 'dengan', 'kertas', 'cakep', 'yang', 'bergulung', 'really', 'love', 'avoskin', 'mwahh']","['serum', 'kecintaan', 'cabe', 'rawit', 'biki', 'kulit', 'mulus', 'love', 'banget', 'harganya', 'dompet', 'kering', 'promo', 'yhh', 'minvoo', 'hihii', 'avoskin', 'packagingnya', 'juara', 'dikirim', 'pakai', 'kardus', 'kertas', 'cakep', 'bergulung', 'really', 'love', 'avoskin', 'mwahh']","['serum', 'cinta', 'cabe', 'rawit', 'bik', 'kulit', 'mulus', 'love', 'banget', 'harga', 'dompet', 'kering', 'promo', 'yhh', 'minvoo', 'hihii', 'avoskin', 'packagingnya', 'juara', 'kirim', 'pakai', 'kardus', 'kertas', 'cakep', 'gulung', 'really', 'love', 'avoskin', 'mwahh']",serum cinta cabe rawit bik kulit mulus love banget harga dompet kering promo yhh minvoo hihii avoskin packagingnya juara kirim pakai kardus kertas cakep gulung really love avoskin mwahh
semogaaaa cocokkk,semogaaaa cocokkk,semoga cocok,"['semoga', 'cocok']","['semoga', 'cocok']","['moga', 'cocok']",moga cocok
pertama kali nyoba tonernya semoga cocok.,pertama kali nyoba tonernya semoga cocok,pertama kali mencoba tonernya semoga cocok,"['pertama', 'kali', 'mencoba', 'tonernya', 'semoga', 'cocok']","['mencoba', 'tonernya', 'semoga', 'cocok']","['coba', 'tonernya', 'moga', 'cocok']",coba tonernya moga cocok
udah langganan karna cocok pakai serum ini. thanks seller,udah langganan karna cocok pakai serum ini thanks seller,sudah langganan karena cocok pakai serum ini thanks seller,"['sudah', 'langganan', 'karena', 'cocok', 'pakai', 'serum', 'ini', 'thanks', 'seller']","['langganan', 'cocok', 'pakai', 'serum', 'thanks', 'seller']","['langgan', 'cocok', 'pakai', 'serum', 'thanks', 'seller']",langgan cocok pakai serum thanks seller
"serumnya bener bener cair banget, ini pemakaian selama 7 hari, tapi belum berasa bangt efeknya",serumnya bener bener cair banget ini pemakaian selama hari tapi belum berasa bangt efeknya,serumnya benar benar cair banget ini pemakaian selama hari tapi belum berasa banget efeknya,"['serumnya', 'benar', 'benar', 'cair', 'banget', 'ini', 'pemakaian', 'selama', 'hari', 'tapi', 'belum', 'berasa', 'banget', 'efeknya']","['serumnya', 'cair', 'banget', 'pemakaian', 'berasa', 'banget', 'efeknya']","['serum', 'cair', 'banget', 'pakai', 'asa', 'banget', 'efek']",serum cair banget pakai asa banget efek
sesuai pesanan,sesuai pesanan,sesuai pesanan,"['sesuai', 'pesanan']",['pesanan'],['pesan'],pesan
wahhh aku suka banget pake serum aa. cocok dikulitku alhamdulillah,wahhh aku suka banget pake serum aa cocok dikulitku alhamdulillah,wah aku suka banget pakai serum aa cocok dikulitku alhamdulillah,"['wah', 'aku', 'suka', 'banget', 'pakai', 'serum', 'aa', 'cocok', 'dikulitku', 'alhamdulillah']","['suka', 'banget', 'pakai', 'serum', 'cocok', 'dikulitku']","['suka', 'banget', 'pakai', 'serum', 'cocok', 'kulit']",suka banget pakai serum cocok kulit
"aku kombinasiin sama avoskin seri ysb. hasilnya bagus di kulit aku. 
pengemasan toko cepat, ekspedisinya lama bgt sampe ke bogor",aku kombinasiin sama avoskin seri ysb hasilnya bagus di kulit aku pengemasan toko cepat ekspedisinya lama bgt sampe ke bogor,aku kombinasiin sama avoskin seri ysb hasilnya bagus di kulit aku pengemasan toko cepat ekspedisinya lama banget sampai ke bogor,"['aku', 'kombinasiin', 'sama', 'avoskin', 'seri', 'ysb', 'hasilnya', 'bagus', 'di', 'kulit', 'aku', 'pengemasan', 'toko', 'cepat', 'ekspedisinya', 'lama', 'banget', 'sampai', 'ke', 'bogor']","['kombinasiin', 'avoskin', 'seri', 'ysb', 'hasilnya', 'bagus', 'kulit', 'pengemasan', 'toko', 'cepat', 'ekspedisinya', 'banget', 'bogor']","['kombinasiin', 'avoskin', 'seri', 'ysb', 'hasil', 'bagus', 'kulit', 'emas', 'toko', 'cepat', 'ekspedisi', 'banget', 'bogor']",kombinasiin avoskin seri ysb hasil bagus kulit emas toko cepat ekspedisi banget bogor
"iseng co yg travel kit soalnya baru nyobain, takut g cocok. sebelumnya aku jg pake avoskin tp bukan yg ini. 
sempat inbox csnya, apa bisa dipakai bareng ampoulenya devine aura. katanya bisa. pas aku cobain, bsk paginya emang beda rasanya. jerawat langsung kempes, kulit lembab tp g oily. 
ini aku kasih perbandinga  picnya sama serum yg versi besar ya.",iseng co yg travel kit soalnya baru nyobain takut cocok sebelumnya aku jg pake avoskin tp bukan yg ini sempat inbox csnya apa bisa dipakai bareng ampoulenya devine aura katanya bisa pas aku cobain bsk paginya emang beda rasanya jerawat langsung kempes kulit lembab tp oily ini aku kasih perbandinga picnya sama serum yg versi besar ya,iseng checkout yang travel kit soalnya baru mencoba takut cocok sebelumnya aku juga pakai avoskin tapi bukan yang ini sempat inbox csnya apa bisa dipakai bareng ampoulenya devine aura katanya bisa pas aku mencoba besok paginya memang beda rasanya jerawat langsung kempes kulit lembab tapi oily ini aku kasih perbandingan picnya sama serum yang versi besar ya,"['iseng', 'checkout', 'yang', 'travel', 'kit', 'soalnya', 'baru', 'mencoba', 'takut', 'cocok', 'sebelumnya', 'aku', 'juga', 'pakai', 'avoskin', 'tapi', 'bukan', 'yang', 'ini', 'sempat', 'inbox', 'csnya', 'apa', 'bisa', 'dipakai', 'bareng', 'ampoulenya', 'devine', 'aura', 'katanya', 'bisa', 'pas', 'aku', 'mencoba', 'besok', 'paginya', 'memang', 'beda', 'rasanya', 'jerawat', 'langsung', 'kempes', 'kulit', 'lembab', 'tapi', 'oily', 'ini', 'aku', 'kasih', 'perbandingan', 'picnya', 'sama', 'serum', 'yang', 'versi', 'besar', 'ya']","['iseng', 'checkout', 'travel', 'kit', 'mencoba', 'takut', 'cocok', 'pakai', 'avoskin', 'inbox', 'csnya', 'dipakai', 'bareng', 'ampoulenya', 'devine', 'aura', 'mencoba', 'besok', 'paginya', 'beda', 'jerawat', 'kempes', 'kulit', 'lembab', 'oily', 'kasih', 'perbandingan', 'picnya', 'serum', 'versi']","['iseng', 'checkout', 'travel', 'kit', 'coba', 'takut', 'cocok', 'pakai', 'avoskin', 'inbox', 'csnya', 'pakai', 'bareng', 'ampoulenya', 'devine', 'aura', 'coba', 'besok', 'pagi', 'beda', 'jerawat', 'kempes', 'kulit', 'lembab', 'oily', 'kasih', 'banding', 'picnya', 'serum', 'versi']",iseng checkout travel kit coba takut cocok pakai avoskin inbox csnya pakai bareng ampoulenya devine aura coba besok pagi beda jerawat kempes kulit lembab oily kasih banding picnya serum versi
"cepet banget nyampe nya, cool packaging too hehe, produknya aman engga kurang atau pecah, makasi sekali buat mas kurir dan seller nya!",cepet banget nyampe nya cool packaging too produknya aman engga kurang atau pecah makasi sekali buat mas kurir dan seller nya,cepat banget sampai nya cool packaging too produknya aman enggak kurang atau pecah terima kasih sekali buat mas kurir dan seller nya,"['cepat', 'banget', 'sampai', 'nya', 'cool', 'packaging', 'too', 'produknya', 'aman', 'enggak', 'kurang', 'atau', 'pecah', 'terima', 'kasih', 'sekali', 'buat', 'mas', 'kurir', 'dan', 'seller', 'nya']","['cepat', 'banget', 'cool', 'packaging', 'too', 'produknya', 'aman', 'pecah', 'terima', 'kasih', 'kurir', 'seller']","['cepat', 'banget', 'cool', 'packaging', 'too', 'produk', 'aman', 'pecah', 'terima', 'kasih', 'kurir', 'seller']",cepat banget cool packaging too produk aman pecah terima kasih kurir seller
pembelian ke 3x tapi yang sekarang warnanya agak kuning kenapa ya? walaupun dipake gak ada efek negatif sih,pembelian ke tapi yang sekarang warnanya agak kuning kenapa ya walaupun dipake gak ada efek negatif sih,pembelian ke tapi yang sekarang warnanya agak kuning kenapa ya walaupun dipakai enggak ada efek negatif sih,"['pembelian', 'ke', 'tapi', 'yang', 'sekarang', 'warnanya', 'agak', 'kuning', 'kenapa', 'ya', 'walaupun', 'dipakai', 'enggak', 'ada', 'efek', 'negatif', 'sih']","['pembelian', 'warnanya', 'kuning', 'dipakai', 'efek', 'negatif']","['beli', 'warna', 'kuning', 'pakai', 'efek', 'negatif']",beli warna kuning pakai efek negatif
"sudah habis pemakaian satu botol,beneran ngilangi bekas tp harus rutin dan rajin!!!",sudah habis pemakaian satu botol beneran ngilangi bekas tp harus rutin dan rajin,sudah habis pemakaian satu botol benaran ngilangi bekas tapi harus rutin dan rajin,"['sudah', 'habis', 'pemakaian', 'satu', 'botol', 'benaran', 'ngilangi', 'bekas', 'tapi', 'harus', 'rutin', 'dan', 'rajin']","['habis', 'pemakaian', 'botol', 'benaran', 'ngilangi', 'bekas', 'rutin', 'rajin']","['habis', 'pakai', 'botol', 'benar', 'ngilangi', 'bekas', 'rutin', 'rajin']",habis pakai botol benar ngilangi bekas rutin rajin
"padahal ini produk udah lama rilis tapi baru nyobain sekarang karna lagi diskonan, semoga cocok",padahal ini produk udah lama rilis tapi baru nyobain sekarang karna lagi diskonan semoga cocok,padahal ini produk sudah lama rilis tapi baru mencoba sekarang karena lagi diskonan semoga cocok,"['padahal', 'ini', 'produk', 'sudah', 'lama', 'rilis', 'tapi', 'baru', 'mencoba', 'sekarang', 'karena', 'lagi', 'diskonan', 'semoga', 'cocok']","['produk', 'rilis', 'mencoba', 'diskonan', 'semoga', 'cocok']","['produk', 'rilis', 'coba', 'diskon', 'moga', 'cocok']",produk rilis coba diskon moga cocok
"bahan gel bening coklat
baru pertama pakai yang ysb ini, semoga cocok
cz biasanya beli yang ijo biasa gentle wash nya",bahan gel bening coklat baru pertama pakai yang ysb ini semoga cocok cz biasanya beli yang ijo biasa gentle wash nya,bahan gel bening coklat baru pertama pakai yang ysb ini semoga cocok cz biasanya beli yang ijo biasa gentle wash nya,"['bahan', 'gel', 'bening', 'coklat', 'baru', 'pertama', 'pakai', 'yang', 'ysb', 'ini', 'semoga', 'cocok', 'cz', 'biasanya', 'beli', 'yang', 'ijo', 'biasa', 'gentle', 'wash', 'nya']","['bahan', 'gel', 'bening', 'coklat', 'pakai', 'ysb', 'semoga', 'cocok', 'cz', 'beli', 'ijo', 'gentle', 'wash']","['bahan', 'gel', 'bening', 'coklat', 'pakai', 'ysb', 'moga', 'cocok', 'cz', 'beli', 'ijo', 'gentle', 'wash']",bahan gel bening coklat pakai ysb moga cocok cz beli ijo gentle wash
